tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_006434-T1_mrna	L0F63_006434	7.636673	18.190505	5.586696	20.060915	3.134227	2.548341
unassigned_transcript_1507	L0F63_006444	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006446-T1_mrna	L0F63_006446	13.78597	45.204352	3.476982	30.096361	11.643665	4.626136
unassigned_transcript_1508	L0F63_006447	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006453-T1_mrna	L0F63_006453	0	5.429308	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006454-T1_mrna	L0F63_006454	6.123578	2270.20108	1.557826	769.171821	11.593314	0.403241
gnl|WGS:JAKSZP|L0F63_006469-T1_mrna	L0F63_006469	31.079242	6.829656	15.089229	8.701988	22.499576	35.218604
gnl|WGS:JAKSZP|L0F63_006488-T1_mrna	L0F63_006488	294.30489	293.820478	66.618153	341.884117	127.421125	135.323181
gnl|WGS:JAKSZP|L0F63_006516-T1_mrna	L0F63_006516	147.687888	51.696577	224.681437	40.134226	265.703083	187.497273
gnl|WGS:JAKSZP|L0F63_006521-T1_mrna	L0F63_006521	27.723786	24.438375	7.211162	28.758597	17.859489	22.20579
gnl|WGS:JAKSZP|L0F63_006522-T1_mrna	L0F63_006522	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006530-T1_mrna	L0F63_006530	47.962589	103.322248	40.801749	73.728344	39.429662	38.881745
gnl|WGS:JAKSZP|L0F63_006585-T1_mrna	L0F63_006585	10.77912	10.755775	1.632863	6.538284	8.423361	1.645238
gnl|WGS:JAKSZP|L0F63_006617-T1_mrna	L0F63_006617	34.660437	264.990064	11.380467	321.910843	10.92968	14.027276
gnl|WGS:JAKSZP|L0F63_006621-T1_mrna	L0F63_006621	9.294885	14.520554	3.723305	14.732	6.793136	11.180362
gnl|WGS:JAKSZP|L0F63_006629-T1_mrna	L0F63_006629	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006655-T1_mrna	L0F63_006655	0	0	0	0.192341	0	0
gnl|WGS:JAKSZP|L0F63_006687-T1_mrna	L0F63_006687	57.180454	176.908314	58.335439	168.276894	59.25144	105.157543
gnl|WGS:JAKSZP|L0F63_006689-T1_mrna	L0F63_006689	32.6406	83.916078	52.088628	78.774802	79.874304	38.037458
gnl|WGS:JAKSZP|L0F63_006706-T1_mrna	L0F63_006706	157.014479	273.605491	180.574751	235.636588	216.971595	168.143911
gnl|WGS:JAKSZP|L0F63_006748-T1_mrna	L0F63_006748	82.899072	403.308137	58.97394	250.578548	72.486727	44.893427
unassigned_transcript_1509	L0F63_006769	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006779-T1_mrna	L0F63_006779	113.531042	63.869166	219.531744	77.772537	98.77752	138.870431
gnl|WGS:JAKSZP|L0F63_006785-T1_mrna	L0F63_006785	15.801241	15.779252	3.544375	11.659147	10.437191	9.068938
gnl|WGS:JAKSZP|L0F63_006790-T1_mrna	L0F63_006790	34.281334	57.114526	7.227196	44.73708	27.435505	21.013871
gnl|WGS:JAKSZP|L0F63_006792-T1_mrna	L0F63_006792	42.502172	81.986376	24.581921	81.683824	33.457263	37.833275
gnl|WGS:JAKSZP|L0F63_006801-T1_mrna	L0F63_006801	55.156974	45.652858	30.906227	46.967651	100.55491	53.194223
unassigned_transcript_1510	L0F63_006811	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006818-T1_mrna	L0F63_006818	5.272429	4.521387	0	14.1233	2.369705	1.40115
gnl|WGS:JAKSZP|L0F63_006851-T1_mrna	L0F63_006851	9.238185	16.649595	0.590206	18.911827	6.152943	7.049264
unassigned_transcript_1511	L0F63_006855	0	0	0	0	0	0
unassigned_transcript_1512	L0F63_006861	0	0	0	0	0	0
unassigned_transcript_1513	L0F63_006867	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006886-T1_mrna	L0F63_006886	36.882611	100.70324	37.277027	90.633358	45.663103	34.792691
gnl|WGS:JAKSZP|L0F63_006932-T1_mrna	L0F63_006932	220.531286	79.214177	108.449943	72.166326	130.909154	179.824782
gnl|WGS:JAKSZP|L0F63_006933-T1_mrna	L0F63_006933	218.597169	79.149058	84.13699	75.947691	143.582602	185.693321
gnl|WGS:JAKSZP|L0F63_006984-T1_mrna	L0F63_006984	12.742141	19.802268	14.58189	10.385636	19.875159	23.931494
gnl|WGS:JAKSZP|L0F63_007007-T1_mrna	L0F63_007007	234.614603	637.479041	132.715242	441.894902	143.116153	152.047126
unassigned_transcript_1514	L0F63_007008	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007024-T1_mrna	L0F63_007024	0	0.401797	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007034-T1_mrna	L0F63_007034	1.57349	0	0	0	0	0.991251
gnl|WGS:JAKSZP|L0F63_007040-T1_mrna	L0F63_007040	8.678875	27.389846	3.399451	31.095257	6.316208	6.621228
unassigned_transcript_1515	L0F63_007043	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007059-T1_mrna	L0F63_007059	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007068-T1_mrna	L0F63_007068	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007077-T1_mrna	L0F63_007077	36.752277	64.852797	23.011679	50.969628	45.21958	33.869338
gnl|WGS:JAKSZP|L0F63_007078-T1_mrna	L0F63_007078	183.778614	327.016375	175.134208	231.697455	142.20884	172.527599
unassigned_transcript_1516	L0F63_007097	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007134-T1_mrna	L0F63_007134	0	0	0	0	0	0
unassigned_transcript_1517	L0F63_007169	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007196-T1_mrna	L0F63_007196	0.404253	0	0.822223	0	0	0
unassigned_transcript_1518	L0F63_007249	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007255-T1_mrna	L0F63_007255	68.005086	149.77284	42.415807	83.622212	65.685392	59.406302
gnl|WGS:JAKSZP|L0F63_007297-T1_mrna	L0F63_007297	80.918896	124.24145	44.112272	120.349732	85.390569	81.53312
gnl|WGS:JAKSZP|L0F63_007298-T1_mrna	L0F63_007298	91.097794	134.134827	61.674847	117.559962	98.03714	86.836443
gnl|WGS:JAKSZP|L0F63_007325-T1_mrna	L0F63_007325	83.23063	92.043121	17.321055	103.933188	112.646081	69.247163
gnl|WGS:JAKSZP|L0F63_007334-T1_mrna	L0F63_007334	0	0	0	0	0	0
unassigned_transcript_1519	L0F63_007349	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007350-T1_mrna	L0F63_007350	29.644253	106.37334	27.656248	85.132572	31.352407	25.030639
gnl|WGS:JAKSZP|L0F63_007371-T1_mrna	L0F63_007371	69.299925	721.279336	78.36812	523.627013	165.634255	63.976531
gnl|WGS:JAKSZP|L0F63_007388-T1_mrna	L0F63_007388	53.928177	115.50006	31.682894	94.389371	36.944142	55.37432
unassigned_transcript_1520	L0F63_007392	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007399-T1_mrna	L0F63_007399	292.94332	1534.92103	72.016406	1797.438379	105.277972	139.848226
gnl|WGS:JAKSZP|L0F63_007400-T1_mrna	L0F63_007400	29.166648	89.415211	3.92196	124.676553	9.117198	11.088915
gnl|WGS:JAKSZP|L0F63_007421-T1_mrna	L0F63_007421	0	0.456267	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007422-T1_mrna	L0F63_007422	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007423-T1_mrna	L0F63_007423	1.014878	2.27661	0.582621	2.030036	1.434594	0.566226
gnl|WGS:JAKSZP|L0F63_007429-T1_mrna	L0F63_007429	39.454405	101.485008	7.451599	123.589957	17.726755	26.220909
gnl|WGS:JAKSZP|L0F63_007430-T1_mrna	L0F63_007430	43.578344	185.707208	27.593481	167.559715	29.880758	37.476242
gnl|WGS:JAKSZP|L0F63_007445-T1_mrna	L0F63_007445	0	0	0	0	0	0
unassigned_transcript_1521	L0F63_007452	0	0	0	0	0	0
unassigned_transcript_1522	L0F63_007463	0	0	0	0	0	0
unassigned_transcript_1523	L0F63_007464	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007473-T1_mrna	L0F63_007473	300.643834	496.703996	158.345166	540.457623	350.29204	241.451827
gnl|WGS:JAKSZP|L0F63_007500-T1_mrna	L0F63_007500	12.407152	21.294426	9.628794	14.626712	1.713231	10.141508
gnl|WGS:JAKSZP|L0F63_007501-T1_mrna	L0F63_007501	57.59047	82.110004	14.413271	73.457858	34.334514	55.529595
unassigned_transcript_1524	L0F63_007515	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000036-T1_mrna	L0F63_000036	20.159015	60.031164	10.844444	58.699234	24.716928	15.171633
gnl|WGS:JAKSZP|L0F63_000037-T1_mrna	L0F63_000037	30.19745	142.235471	15.191017	130.551234	33.768008	25.167794
gnl|WGS:JAKSZP|L0F63_000069-T1_mrna	L0F63_000069	985.161162	148.308973	1175.29322	335.817438	998.464329	1239.068186
unassigned_transcript_1525	L0F63_000070	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000071-T1_mrna	L0F63_000071	59.59788	65.676134	79.658945	30.510306	20.255571	35.658796
unassigned_transcript_1526	L0F63_000072	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000105-T1_mrna	L0F63_000105	344.112795	78.769622	323.386895	74.160195	407.239771	414.746779
gnl|WGS:JAKSZP|L0F63_000137-T1_mrna	L0F63_000137	21.850417	70.973871	18.610163	38.764174	16.823449	22.270681
unassigned_transcript_1527	L0F63_000138	0	0	0	0	0	0
unassigned_transcript_1528	L0F63_000168	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000169-T1_mrna	L0F63_000169	66.844961	6.97248	67.411047	24.861818	81.644595	79.694432
unassigned_transcript_1529	L0F63_000170	0	0	0	0	0	0
unassigned_transcript_1530	L0F63_000200	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000234-T1_mrna	L0F63_000234	31.300113	95.387073	20.721654	64.429055	26.930285	30.115375
unassigned_transcript_1531	L0F63_000254	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000255-T1_mrna	L0F63_000255	8.290408	23.011127	2.077559	19.059278	3.892853	5.633193
gnl|WGS:JAKSZP|L0F63_000256-T1_mrna	L0F63_000256	71.125837	163.988782	23.84441	146.358578	56.35942	41.418864
unassigned_transcript_1532	L0F63_000257	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000290-T1_mrna	L0F63_000290	34.333263	148.619009	13.077352	141.665393	16.182334	13.42023
gnl|WGS:JAKSZP|L0F63_000314-T1_mrna	L0F63_000314	0	0	0	0	0	0
unassigned_transcript_1533	L0F63_000341	0	0	0	0	0	0
unassigned_transcript_1534	L0F63_000342	0	0	0	0	0	0
unassigned_transcript_1535	L0F63_000343	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000438-T1_mrna	L0F63_000438	138.247528	140.154511	126.116794	150.834229	180.363741	169.784687
unassigned_transcript_1536	L0F63_000462	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000463-T1_mrna	L0F63_000463	61.429255	59.618403	24.318915	52.36115	73.637547	51.764178
unassigned_transcript_1537	L0F63_000464	0	0	0	0	0	0
unassigned_transcript_1538	L0F63_000465	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000486-T1_mrna	L0F63_000486	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000541-T1_mrna	L0F63_000541	108.089433	127.853724	106.003231	118.426814	100.457844	100.243643
gnl|WGS:JAKSZP|L0F63_000542-T1_mrna	L0F63_000542	60.247387	81.002774	62.704584	74.721346	74.145819	65.282321
gnl|WGS:JAKSZP|L0F63_000583-T1_mrna	L0F63_000583	95.965714	187.181294	59.323509	170.118975	108.70063	96.051247
gnl|WGS:JAKSZP|L0F63_000599-T1_mrna	L0F63_000599	5.457233	19.113518	3.696386	22.68133	6.493887	4.805466
unassigned_transcript_1539	L0F63_000626	0	0	0	0	0	0
unassigned_transcript_1540	L0F63_000627	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000628-T1_mrna	L0F63_000628	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000671-T1_mrna	L0F63_000671	1.003544	11.169147	0	10.38641	0	0
gnl|WGS:JAKSZP|L0F63_000727-T1_mrna	L0F63_000727	32.996502	304.863728	22.673072	268.510456	34.795212	33.056943
gnl|WGS:JAKSZP|L0F63_000728-T1_mrna	L0F63_000728	4.314042	0	0	0	0	1.145868
unassigned_transcript_1541	L0F63_000761	0	0	0	0	0	0
unassigned_transcript_1542	L0F63_000779	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000780-T1_mrna	L0F63_000780	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000806-T1_mrna	L0F63_000806	43.124274	104.958347	43.280663	69.668207	36.510676	38.327815
unassigned_transcript_1543	L0F63_000807	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000808-T1_mrna	L0F63_000808	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000905-T1_mrna	L0F63_000905	937.260581	3026.009749	270.617649	1820.552222	67.935028	303.820809
gnl|WGS:JAKSZP|L0F63_000906-T1_mrna	L0F63_000906	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000927-T1_mrna	L0F63_000927	23.356534	54.613372	6.589427	39.971347	24.214022	12.937418
gnl|WGS:JAKSZP|L0F63_000949-T1_mrna	L0F63_000949	4.155579	4.751422	0	2.120765	0	7.360911
gnl|WGS:JAKSZP|L0F63_000950-T1_mrna	L0F63_000950	71.819178	67.745524	47.983405	51.646913	53.419262	70.971186
unassigned_transcript_1544	L0F63_000951	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_000963-T1_mrna	L0F63_000963	20.480291	15.38484	3.447808	11.124575	4.59455	5.441007
unassigned_transcript_1545	L0F63_000964	0	0	0	0	0	0
unassigned_transcript_1546	L0F63_000993	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001029-T1_mrna	L0F63_001029	91.788447	202.07086	64.560594	135.940716	68.888813	61.737008
gnl|WGS:JAKSZP|L0F63_001030-T1_mrna	L0F63_001030	95.922729	74.447196	106.75534	63.292926	153.149851	114.490132
gnl|WGS:JAKSZP|L0F63_001031-T1_mrna	L0F63_001031	73.396067	128.44543	120.220031	80.348108	124.104362	98.342803
unassigned_transcript_1547	L0F63_001052	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001053-T1_mrna	L0F63_001053	49.86059	12.596606	202.079967	28.293343	20.075792	145.834167
gnl|WGS:JAKSZP|L0F63_001066-T1_mrna	L0F63_001066	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001083-T1_mrna	L0F63_001083	95.413721	244.104837	47.702804	309.253459	44.454798	85.1499
gnl|WGS:JAKSZP|L0F63_001099-T1_mrna	L0F63_001099	18.069689	38.046867	37.860534	49.49322	40.290945	21.398811
gnl|WGS:JAKSZP|L0F63_001118-T1_mrna	L0F63_001118	53.199815	97.936595	28.360972	52.152452	81.193956	55.298739
gnl|WGS:JAKSZP|L0F63_001119-T1_mrna	L0F63_001119	32.680602	86.131788	26.823866	64.830614	73.954112	34.746121
gnl|WGS:JAKSZP|L0F63_001120-T1_mrna	L0F63_001120	57.337812	99.980203	29.083992	86.850731	69.497315	48.415358
gnl|WGS:JAKSZP|L0F63_001139-T1_mrna	L0F63_001139	0	0	0	0.094204	0	0
unassigned_transcript_1548	L0F63_001202	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001203-T1_mrna	L0F63_001203	1402.661466	577.318587	1912.846486	247.451142	961.670006	1150.103905
gnl|WGS:JAKSZP|L0F63_001219-T1_mrna	L0F63_001219	78.214928	102.080579	88.659939	92.060767	102.423084	79.148932
unassigned_transcript_1549	L0F63_001220	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001221-T1_mrna	L0F63_001221	18.003104	31.751626	16.131852	27.264732	14.424421	20.302321
gnl|WGS:JAKSZP|L0F63_001250-T1_mrna	L0F63_001250	33.886763	75.536008	26.471887	64.250571	27.270207	36.127543
unassigned_transcript_1550	L0F63_001251	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001252-T1_mrna	L0F63_001252	26.827832	27.754804	23.661019	46.970992	25.882392	32.860652
gnl|WGS:JAKSZP|L0F63_001253-T1_mrna	L0F63_001253	49.430791	55.674953	34.970946	63.069404	14.34113	29.203169
gnl|WGS:JAKSZP|L0F63_001274-T1_mrna	L0F63_001274	72.289427	158.289886	43.430455	176.441117	66.755907	68.994332
gnl|WGS:JAKSZP|L0F63_001275-T1_mrna	L0F63_001275	58.210756	133.532236	79.141754	139.77127	56.560839	70.126226
unassigned_transcript_1551	L0F63_001276	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001293-T1_mrna	L0F63_001293	20.180262	102.744751	18.970879	82.294269	23.517275	18.304521
gnl|WGS:JAKSZP|L0F63_001294-T1_mrna	L0F63_001294	27.383522	57.272743	27.731568	42.420574	33.429245	29.534958
gnl|WGS:JAKSZP|L0F63_001295-T1_mrna	L0F63_001295	12.683933	19.671052	11.753131	18.683452	19.310895	10.743422
gnl|WGS:JAKSZP|L0F63_001317-T1_mrna	L0F63_001317	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001318-T1_mrna	L0F63_001318	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001319-T1_mrna	L0F63_001319	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001320-T1_mrna	L0F63_001320	37.503777	90.366123	9.113783	101.587342	38.408876	22.116491
gnl|WGS:JAKSZP|L0F63_001321-T1_mrna	L0F63_001321	47.207697	101.284989	12.310232	90.6109	45.702665	34.13037
gnl|WGS:JAKSZP|L0F63_001322-T1_mrna	L0F63_001322	74.966334	34.057783	73.853237	45.172308	93.214187	79.155357
gnl|WGS:JAKSZP|L0F63_001335-T1_mrna	L0F63_001335	45.581676	87.402904	21.593611	50.059313	31.357081	37.62766
gnl|WGS:JAKSZP|L0F63_001336-T1_mrna	L0F63_001336	59.402232	112.013532	40.172619	272.332446	106.519805	50.9193
gnl|WGS:JAKSZP|L0F63_001366-T1_mrna	L0F63_001366	24110.994655	4.954532	20083.155515	7.687276	28267.3994	25617.871126
unassigned_transcript_1552	L0F63_001382	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001412-T1_mrna	L0F63_001412	47.078143	128.3372	14.821385	87.61673	34.492658	31.406137
gnl|WGS:JAKSZP|L0F63_001424-T1_mrna	L0F63_001424	0.402303	10.499368	2.87918	15.263147	2.494769	0.838948
gnl|WGS:JAKSZP|L0F63_001439-T1_mrna	L0F63_001439	236.126143	245.078576	604.730518	341.380105	569.934065	259.834735
gnl|WGS:JAKSZP|L0F63_001440-T1_mrna	L0F63_001440	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001470-T1_mrna	L0F63_001470	13.781036	49.728247	10.571322	42.475778	11.799958	15.277713
gnl|WGS:JAKSZP|L0F63_001513-T1_mrna	L0F63_001513	8.929351	5.475001	47.795603	53.841929	15.988351	12.861169
gnl|WGS:JAKSZP|L0F63_001533-T1_mrna	L0F63_001533	357.074129	0.111916	287.999311	1.203416	617.524598	448.53941
unassigned_transcript_1553	L0F63_001534	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001549-T1_mrna	L0F63_001549	17.851063	43.01939	15.259591	42.398173	29.564698	16.598342
gnl|WGS:JAKSZP|L0F63_001550-T1_mrna	L0F63_001550	72.190034	218.379859	47.097596	227.176567	68.487255	58.118136
gnl|WGS:JAKSZP|L0F63_001592-T1_mrna	L0F63_001592	301.609225	603.188159	63.238574	593.811025	178.362132	160.801716
gnl|WGS:JAKSZP|L0F63_001626-T1_mrna	L0F63_001626	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001652-T1_mrna	L0F63_001652	2103.416853	2207.755625	1546.245024	4660.735502	3071.454329	1835.253299
unassigned_transcript_1554	L0F63_001691	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001703-T1_mrna	L0F63_001703	133.102796	208.864187	84.680645	198.349246	90.534375	124.206632
gnl|WGS:JAKSZP|L0F63_001755-T1_mrna	L0F63_001755	57.271152	80.428002	22.035722	78.230264	58.992418	46.825002
gnl|WGS:JAKSZP|L0F63_001789-T1_mrna	L0F63_001789	604.394497	382.123813	499.977192	586.717646	403.301271	556.298015
gnl|WGS:JAKSZP|L0F63_001790-T1_mrna	L0F63_001790	12.073971	5.416604	4.164698	10.074309	7.18182	9.669461
gnl|WGS:JAKSZP|L0F63_001791-T1_mrna	L0F63_001791	430.731189	444.527293	162.900932	653.608892	385.856358	383.534962
gnl|WGS:JAKSZP|L0F63_001803-T1_mrna	L0F63_001803	93.441233	0.604405	172.530172	1.238134	99.003072	130.572634
gnl|WGS:JAKSZP|L0F63_001840-T1_mrna	L0F63_001840	0	0	0	0	0	0
unassigned_transcript_1555	L0F63_001850	0	0	0	0	0	0
unassigned_transcript_1556	L0F63_001851	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001852-T1_mrna	L0F63_001852	875.006547	206.247438	1247.997634	390.661089	1811.601812	1259.715679
gnl|WGS:JAKSZP|L0F63_001865-T1_mrna	L0F63_001865	5.407542	4.237411	0	42.97995	0.39803	0
gnl|WGS:JAKSZP|L0F63_001880-T1_mrna	L0F63_001880	54.797593	53.326883	38.870184	66.150568	62.076619	57.654485
gnl|WGS:JAKSZP|L0F63_001891-T1_mrna	L0F63_001891	0	0	0	0	0	0
unassigned_transcript_1557	L0F63_001892	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001906-T1_mrna	L0F63_001906	70.013649	78.034918	52.933518	60.26128	65.627623	78.605075
gnl|WGS:JAKSZP|L0F63_001921-T1_mrna	L0F63_001921	44.031859	371.08144	11.119278	215.264924	15.159136	27.951656
gnl|WGS:JAKSZP|L0F63_001947-T1_mrna	L0F63_001947	65.471246	108.17186	68.999192	54.65686	105.258635	105.905864
gnl|WGS:JAKSZP|L0F63_001948-T1_mrna	L0F63_001948	90.237474	113.323259	81.019774	64.710492	80.958682	96.766784
gnl|WGS:JAKSZP|L0F63_001949-T1_mrna	L0F63_001949	53.406581	63.221751	31.288142	49.724256	55.089174	52.272135
gnl|WGS:JAKSZP|L0F63_001980-T1_mrna	L0F63_001980	222.96646	174.709344	172.753137	150.073442	326.751294	232.60858
gnl|WGS:JAKSZP|L0F63_001992-T1_mrna	L0F63_001992	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_001993-T1_mrna	L0F63_001993	92.362272	114.229794	76.209846	94.818475	91.7051	114.674936
gnl|WGS:JAKSZP|L0F63_002004-T1_mrna	L0F63_002004	446.532873	1002.348471	324.611223	1652.90915	524.373044	421.277485
unassigned_transcript_1558	L0F63_002018	0	0	0	0	0	0
unassigned_transcript_1559	L0F63_002059	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002060-T1_mrna	L0F63_002060	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002085-T1_mrna	L0F63_002085	145.601958	325.402387	31.176106	493.215712	55.131639	40.163507
gnl|WGS:JAKSZP|L0F63_002098-T1_mrna	L0F63_002098	1.970182	20.873316	1.886911	15.039232	4.98083	11.671576
gnl|WGS:JAKSZP|L0F63_002116-T1_mrna	L0F63_002116	47.890527	49.213758	27.959579	28.163639	38.996352	59.501554
unassigned_transcript_1560	L0F63_002140	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002152-T1_mrna	L0F63_002152	3.085043	0.93191	1.931769	0.835506	1.193337	0.892441
gnl|WGS:JAKSZP|L0F63_002198-T1_mrna	L0F63_002198	40.647634	25.136704	41.769973	30.066641	64.909893	49.514295
unassigned_transcript_1561	L0F63_002199	0	0	0	0	0	0
unassigned_transcript_1562	L0F63_002215	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002216-T1_mrna	L0F63_002216	49.442049	72.429485	14.747732	68.108513	40.600229	45.965068
unassigned_transcript_1563	L0F63_002232	0	0	0	0	0	0
unassigned_transcript_1564	L0F63_002233	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002261-T1_mrna	L0F63_002261	57.784244	70.584318	42.619611	65.248546	51.981485	53.105738
gnl|WGS:JAKSZP|L0F63_002271-T1_mrna	L0F63_002271	17.025033	30.821275	9.811089	24.952681	10.82283	12.895052
gnl|WGS:JAKSZP|L0F63_002329-T1_mrna	L0F63_002329	109.571596	656.486824	32.414555	877.080905	134.020248	28.053584
gnl|WGS:JAKSZP|L0F63_002340-T1_mrna	L0F63_002340	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002341-T1_mrna	L0F63_002341	29.887799	45.112453	3.32545	36.407328	13.15016	17.274041
gnl|WGS:JAKSZP|L0F63_002342-T1_mrna	L0F63_002342	31.336902	40.576458	4.215042	36.818525	19.728253	15.91255
gnl|WGS:JAKSZP|L0F63_002368-T1_mrna	L0F63_002368	90.840222	165.269925	76.969873	138.781881	98.97316	87.057331
unassigned_transcript_1565	L0F63_002383	0	0	0	0	0	0
unassigned_transcript_1566	L0F63_002384	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002414-T1_mrna	L0F63_002414	14.828899	0.075623	20.088442	0.135595	13.029256	20.096162
gnl|WGS:JAKSZP|L0F63_002430-T1_mrna	L0F63_002430	106.20195	215.812258	64.166892	187.74985	109.781857	76.614446
gnl|WGS:JAKSZP|L0F63_002462-T1_mrna	L0F63_002462	58.141125	103.275917	41.019514	105.793426	67.437971	50.568541
gnl|WGS:JAKSZP|L0F63_002463-T1_mrna	L0F63_002463	40.108612	88.659203	34.67882	77.542261	51.168553	45.811836
gnl|WGS:JAKSZP|L0F63_002478-T1_mrna	L0F63_002478	227.851873	398.378516	97.762447	597.449671	148.772623	169.750184
unassigned_transcript_1567	L0F63_002484	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002512-T1_mrna	L0F63_002512	168.79266	124.524384	176.911061	103.342383	200.739348	196.276554
gnl|WGS:JAKSZP|L0F63_002513-T1_mrna	L0F63_002513	34.8756	133.4437	11.225123	102.269487	18.834139	15.694962
unassigned_transcript_1568	L0F63_002539	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002547-T1_mrna	L0F63_002547	24.030432	9.485626	0.282029	1.829309	0.473149	0
gnl|WGS:JAKSZP|L0F63_002568-T1_mrna	L0F63_002568	142.567868	144.949903	142.504045	170.664151	141.72855	149.32843
gnl|WGS:JAKSZP|L0F63_002606-T1_mrna	L0F63_002606	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002607-T1_mrna	L0F63_002607	0	0	0.883899	0	0.775836	0
unassigned_transcript_1569	L0F63_002608	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002615-T1_mrna	L0F63_002615	22.271056	13.942926	5.748582	9.977139	18.284644	18.313716
unassigned_transcript_1570	L0F63_002625	0	0	0	0	0	0
unassigned_transcript_1571	L0F63_002637	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002651-T1_mrna	L0F63_002651	23.518257	48.316356	11.319592	53.594775	26.251974	21.085439
gnl|WGS:JAKSZP|L0F63_002652-T1_mrna	L0F63_002652	140.77047	202.98528	115.552984	149.589171	122.348848	139.553809
